288. lambda=12368669.426, adding coordinate 580, |B|=6...
289. lambda=12364575.381, deleting coordinate 579, |B|=5...
290. lambda=12356883.226, adding coordinate 432, |B|=6...
291. lambda=12341441.807, deleting coordinate 433, |B|=5...
292. lambda=12333903.905, adding coordinate 266, |B|=6...
293. lambda=12292022.877, deleting coordinate 267, |B|=5...
294. lambda=12259450.766, adding coordinate 581, |B|=6...
295. lambda=12254536.502, deleting coordinate 580, |B|=5...
296. lambda=12238891.921, adding coordinate 431, |B|=6...
297. lambda=12223234.684, deleting coordinate 432, |B|=5...
298. lambda=12166197.810, adding coordinate 582, |B|=6...
299. lambda=12162062.226, deleting coordinate 581, |B|=5...
300. lambda=12142536.570, adding coordinate 430, |B|=6...
301. lambda=12126969.500, deleting coordinate 431, |B|=5...
302. lambda=12072841.814, adding coordinate 583, |B|=6...
303. lambda=12068507.766, deleting coordinate 582, |B|=5...
304. lambda=12045958.775, adding coordinate 429, |B|=6...
305. lambda=12030138.492, deleting coordinate 430, |B|=5...
306. lambda=11979663.649, adding coordinate 584, |B|=6...
307. lambda=11975025.666, deleting coordinate 583, |B|=5...
308. lambda=11948831.822, adding coordinate 428, |B|=6...
309. lambda=11932870.441, deleting coordinate 429, |B|=5...
310. lambda=11886605.292, adding coordinate 585, |B|=6...
311. lambda=11881654.924, deleting coordinate 584, |B|=5...
312. lambda=11851465.113, adding coordinate 427, |B|=6...
313. lambda=11835014.983, deleting coordinate 428, |B|=5...
314. lambda=11793705.694, adding coordinate 586, |B|=6...
315. lambda=11788975.713, deleting coordinate 585, |B|=5...
316. lambda=11753857.202, adding coordinate 426, |B|=6...
317. lambda=11737865.159, deleting coordinate 427, |B|=5...
318. lambda=11701054.191, adding coordinate 587, |B|=6...
319. lambda=11696922.132, deleting coordinate 586, |B|=5...
320. lambda=11656084.068, adding coordinate 425, |B|=6...
321. lambda=11639503.383, deleting coordinate 426, |B|=5...
322. lambda=11608635.139, adding coordinate 588, |B|=6...
323. lambda=11603501.012, deleting coordinate 587, |B|=5...
324. lambda=11558144.209, adding coordinate 424, |B|=6...
325. lambda=11541839.857, deleting coordinate 425, |B|=5...
326. lambda=11516227.489, adding coordinate 589, |B|=6...
327. lambda=11511719.893, deleting coordinate 588, |B|=5...
328. lambda=11459961.259, adding coordinate 423, |B|=6...
329. lambda=11443120.368, deleting coordinate 424, |B|=5...
330. lambda=11423736.864, adding coordinate 590, |B|=6...
331. lambda=11418789.377, deleting coordinate 589, |B|=5...
332. lambda=11380967.226, adding coordinate 743, |B|=6...
333. lambda=11360902.484, adding coordinate 422, |B|=7...
334. lambda=11353710.961, deleting coordinate 743, |B|=6...
335. lambda=11345315.264, deleting coordinate 423, |B|=5...
336. lambda=11339616.382, adding coordinate 265, |B|=6...
337. lambda=11326729.562, adding coordinate 591, |B|=7...
338. lambda=11320745.938, deleting coordinate 590, |B|=6...
339. lambda=11318247.284, adding coordinate 132, |B|=7...
340. lambda=11307510.020, deleting coordinate 266, |B|=6...
341. lambda=11269853.995, adding coordinate 743, |B|=7...
342. lambda=11249750.985, adding coordinate 421, |B|=8...
343. lambda=11242736.481, deleting coordinate 743, |B|=7...
344. lambda=11237662.105, deleting coordinate 422, |B|=6...
345. lambda=11231841.506, adding coordinate 592, |B|=7...
346. lambda=11227470.036, deleting coordinate 591, |B|=6...
347. lambda=11207668.644, adding coordinate 743, |B|=7...
348. lambda=11159434.575, adding coordinate 420, |B|=8...
349. lambda=11147668.508, deleting coordinate 421, |B|=7...
350. lambda=11142755.733, adding coordinate 593, |B|=8...
351. lambda=11139801.838, deleting coordinate 743, |B|=7...
352. lambda=11137116.381, deleting coordinate 592, |B|=6...
353. lambda=11130731.000, adding coordinate 743, |B|=7...
354. lambda=11088643.433, deleting coordinate 131, |B|=6...
355. lambda=11067314.733, adding coordinate 419, |B|=7...
356. lambda=11052029.369, deleting coordinate 420, |B|=6...
357. lambda=10970234.358, adding coordinate 418, |B|=7...
358. lambda=10970036.360, adding coordinate 594, |B|=8...
359. lambda=10961496.622, deleting coordinate 593, |B|=7...
360. lambda=10952223.417, deleting coordinate 419, |B|=6...
361. lambda=10870770.908, adding coordinate 417, |B|=7...
362. lambda=10855367.074, deleting coordinate 418, |B|=6...
363. lambda=10803463.763, deleting coordinate 742, |B|=5...
364. lambda=10785019.783, adding coordinate 595, |B|=6...
365. lambda=10780440.684, adding coordinate 742, |B|=7...
366. lambda=10775049.931, deleting coordinate 594, |B|=6...
367. lambda=10768846.681, adding coordinate 416, |B|=7...
368. lambda=10753290.464, deleting coordinate 417, |B|=6...
369. lambda=10672502.882, adding coordinate 415, |B|=7...
370. lambda=10656934.861, deleting coordinate 416, |B|=6...
371. lambda=10584350.628, deleting coordinate 742, |B|=5...
372. lambda=10575829.928, adding coordinate 414, |B|=6...
373. lambda=10572400.996, adding coordinate 742, |B|=7...
374. lambda=10559765.893, deleting coordinate 415, |B|=6...
375. lambda=10517358.711, deleting coordinate 742, |B|=5...
376. lambda=10507809.257, adding coordinate 596, |B|=6...
377. lambda=10505746.735, adding coordinate 742, |B|=7...
378. lambda=10500664.588, deleting coordinate 595, |B|=6...
379. lambda=10474444.258, adding coordinate 413, |B|=7...
380. lambda=10458546.417, deleting coordinate 414, |B|=6...
381. lambda=10392254.052, adding coordinate 264, |B|=7...
382. lambda=10365221.307, adding coordinate 412, |B|=8...
383. lambda=10352124.479, deleting coordinate 413, |B|=7...
384. lambda=10323815.547, deleting coordinate 265, |B|=6...
385. lambda=10257969.138, adding coordinate 411, |B|=7...
386. lambda=10242063.457, deleting coordinate 412, |B|=6...
387. lambda=10210260.088, adding coordinate 597, |B|=7...
388. lambda=10204008.024, deleting coordinate 596, |B|=6...
389. lambda=10157543.070, adding coordinate 410, |B|=7...
390. lambda=10145470.207, deleting coordinate 743, |B|=6...
391. lambda=10141030.114, deleting coordinate 411, |B|=5...
392. lambda=10127360.011, adding coordinate 743, |B|=6...
393. lambda=10112225.065, adding coordinate 598, |B|=7...
394. lambda=10111063.350, deleting coordinate 743, |B|=6...
395. lambda=10108171.819, deleting coordinate 597, |B|=5...
396. lambda=10092023.908, adding coordinate 743, |B|=6...
397. lambda=10059857.736, adding coordinate 409, |B|=7...
398. lambda=10052660.862, deleting coordinate 743, |B|=6...
399. lambda=10042503.047, deleting coordinate 410, |B|=5...
400. lambda=10016825.965, adding coordinate 599, |B|=6...
401. lambda=10013732.247, adding coordinate 133, |B|=7...
402. lambda=10008461.311, deleting coordinate 598, |B|=6...
403. lambda=9965376.165, adding coordinate 408, |B|=7...
404. lambda=9951409.804, deleting coordinate 409, |B|=6...
405. lambda=9898193.906, adding coordinate 743, |B|=7...
406. lambda=9880031.471, adding coordinate 407, |B|=8...
407. lambda=9875781.093, deleting coordinate 743, |B|=7...
408. lambda=9873144.430, deleting coordinate 132, |B|=6...
409. lambda=9864845.330, deleting coordinate 408, |B|=5...
410. lambda=9835354.644, adding coordinate 600, |B|=6...
411. lambda=9826468.312, deleting coordinate 599, |B|=5...
412. lambda=9784294.944, adding coordinate 406, |B|=6...
