511. lambda=802.838, deleting coordinate 193, |B|=13...
512. lambda=799.757, adding coordinate 887, |B|=14...
513. lambda=797.138, adding coordinate 56, |B|=15...
514. lambda=796.477, deleting coordinate 879, |B|=14...
515. lambda=792.088, deleting coordinate 887, |B|=13...
516. lambda=789.380, deleting coordinate 57, |B|=12...
517. lambda=786.361, adding coordinate 189, |B|=13...
518. lambda=770.860, adding coordinate 874, |B|=14...
519. lambda=758.278, deleting coordinate 584, |B|=13...
520. lambda=748.234, deleting coordinate 875, |B|=12...
521. lambda=747.975, deleting coordinate 190, |B|=11...
522. lambda=736.002, adding coordinate 598, |B|=12...
523. lambda=731.426, deleting coordinate 284, |B|=11...
524. lambda=729.790, adding coordinate 188, |B|=12...
525. lambda=728.357, adding coordinate 873, |B|=13...
526. lambda=723.347, deleting coordinate 597, |B|=12...
527. lambda=713.030, adding coordinate 872, |B|=13...
528. lambda=703.738, deleting coordinate 873, |B|=12...
529. lambda=701.163, adding coordinate 55, |B|=13...
530. lambda=694.655, deleting coordinate 56, |B|=12...
531. lambda=693.220, adding coordinate 599, |B|=13...
532. lambda=692.341, adding coordinate 81, |B|=14...
533. lambda=690.843, deleting coordinate 189, |B|=13...
534. lambda=684.167, deleting coordinate 738, |B|=12...
535. lambda=682.608, adding coordinate 187, |B|=13...
536. lambda=682.439, deleting coordinate 874, |B|=12...
537. lambda=681.734, adding coordinate 738, |B|=13...
538. lambda=680.671, deleting coordinate 598, |B|=12...
539. lambda=679.610, deleting coordinate 738, |B|=11...
540. lambda=664.440, adding coordinate 870, |B|=12...
541. lambda=656.316, deleting coordinate 80, |B|=11...
542. lambda=652.319, adding coordinate 144, |B|=12...
543. lambda=645.974, deleting coordinate 188, |B|=11...
544. lambda=645.127, adding coordinate 287, |B|=12...
545. lambda=629.190, adding coordinate 186, |B|=13...
546. lambda=624.000, adding coordinate 132, |B|=14...
547. lambda=618.639, adding coordinate 600, |B|=15...
548. lambda=612.091, adding coordinate 82, |B|=16...
549. lambda=611.899, deleting coordinate 872, |B|=15...
550. lambda=604.855, deleting coordinate 599, |B|=14...
551. lambda=597.045, deleting coordinate 187, |B|=13...
552. lambda=579.461, deleting coordinate 81, |B|=12...
553. lambda=577.748, adding coordinate 185, |B|=13...
554. lambda=570.637, deleting coordinate 143, |B|=12...
555. lambda=569.270, adding coordinate 84, |B|=13...
556. lambda=567.565, adding coordinate 869, |B|=14...
557. lambda=553.928, adding coordinate 601, |B|=15...
558. lambda=541.169, deleting coordinate 870, |B|=14...
559. lambda=540.677, deleting coordinate 186, |B|=13...
560. lambda=540.015, deleting coordinate 600, |B|=12...
561. lambda=536.321, adding coordinate 184, |B|=13...
562. lambda=531.770, adding coordinate 867, |B|=14...
563. lambda=507.655, adding coordinate 54, |B|=15...
564. lambda=502.814, adding coordinate 602, |B|=16...
565. lambda=501.769, deleting coordinate 82, |B|=15...
566. lambda=498.004, deleting coordinate 185, |B|=14...
567. lambda=494.068, deleting coordinate 55, |B|=13...
568. lambda=492.169, adding coordinate 85, |B|=14...
569. lambda=488.586, deleting coordinate 601, |B|=13...
570. lambda=481.616, deleting coordinate 285, |B|=12...
571. lambda=480.398, adding coordinate 344, |B|=13...
572. lambda=477.831, deleting coordinate 869, |B|=12...
573. lambda=477.341, adding coordinate 603, |B|=13...
574. lambda=470.431, adding coordinate 183, |B|=14...
575. lambda=462.043, deleting coordinate 602, |B|=13...
576. lambda=457.978, deleting coordinate 84, |B|=12...
577. lambda=455.062, adding coordinate 43, |B|=13...
578. lambda=438.736, adding coordinate 628, |B|=14...
579. lambda=432.699, adding coordinate 866, |B|=15...
580. lambda=431.603, deleting coordinate 184, |B|=14...
581. lambda=408.984, deleting coordinate 867, |B|=13...
582. lambda=402.256, adding coordinate 629, |B|=14...
583. lambda=400.437, deleting coordinate 628, |B|=13...
584. lambda=397.677, adding coordinate 182, |B|=14...
585. lambda=387.400, adding coordinate 850, |B|=15...
586. lambda=372.677, adding coordinate 633, |B|=16...
587. lambda=369.875, deleting coordinate 54, |B|=15...
588. lambda=363.682, adding coordinate 42, |B|=16...
589. lambda=362.874, adding coordinate 638, |B|=17...
590. lambda=358.400, deleting coordinate 183, |B|=16...
591. lambda=357.042, adding coordinate 723, |B|=17...
592. lambda=355.369, deleting coordinate 633, |B|=16...
593. lambda=355.228, adding coordinate 180, |B|=17...
594. lambda=354.435, deleting coordinate 43, |B|=16...
595. lambda=350.731, deleting coordinate 629, |B|=15...
596. lambda=324.127, adding coordinate 639, |B|=16...
597. lambda=321.008, deleting coordinate 638, |B|=15...
598. lambda=318.425, adding coordinate 838, |B|=16...
599. lambda=314.247, adding coordinate 86, |B|=17...
600. lambda=308.961, adding coordinate 602, |B|=18...
601. lambda=301.127, adding coordinate 740, |B|=19...
602. lambda=297.125, deleting coordinate 603, |B|=18...
603. lambda=294.786, adding coordinate 177, |B|=19...
604. lambda=289.261, deleting coordinate 739, |B|=18...
605. lambda=288.989, deleting coordinate 850, |B|=17...
606. lambda=284.412, adding coordinate 722, |B|=18...
607. lambda=282.089, deleting coordinate 723, |B|=17...
608. lambda=281.870, adding coordinate 640, |B|=18...
609. lambda=277.299, deleting coordinate 639, |B|=17...
610. lambda=275.345, deleting coordinate 85, |B|=16...
611. lambda=275.056, adding coordinate 641, |B|=17...
612. lambda=270.420, deleting coordinate 640, |B|=16...
613. lambda=267.343, adding coordinate 867, |B|=17...
614. lambda=257.729, adding coordinate 131, |B|=18...
615. lambda=255.556, adding coordinate 837, |B|=19...
616. lambda=254.981, deleting coordinate 132, |B|=18...
617. lambda=253.488, adding coordinate 601, |B|=19...
618. lambda=250.644, deleting coordinate 838, |B|=18...
619. lambda=244.419, deleting coordinate 602, |B|=17...
620. lambda=243.737, adding coordinate 741, |B|=18...
621. lambda=242.753, deleting coordinate 866, |B|=17...
622. lambda=242.605, adding coordinate 645, |B|=18...
623. lambda=240.755, deleting coordinate 180, |B|=17...
624. lambda=233.364, adding coordinate 145, |B|=18...
625. lambda=233.127, deleting coordinate 740, |B|=17...
626. lambda=227.029, adding coordinate 183, |B|=18...
627. lambda=222.544, deleting coordinate 641, |B|=17...
628. lambda=213.120, deleting coordinate 182, |B|=16...
629. lambda=207.921, adding coordinate 176, |B|=17...
630. lambda=206.326, adding coordinate 918, |B|=18...
631. lambda=205.176, adding coordinate 443, |B|=19...
632. lambda=198.780, adding coordinate 835, |B|=20...
633. lambda=194.966, adding coordinate 442, |B|=21...
634. lambda=194.706, deleting coordinate 443, |B|=20...
635. lambda=193.939, adding coordinate 172, |B|=21...
636. lambda=191.860, deleting coordinate 344, |B|=20...
637. lambda=188.280, adding coordinate 171, |B|=21...
638. lambda=186.306, deleting coordinate 172, |B|=20...
639. lambda=185.338, deleting coordinate 144, |B|=19...
640. lambda=184.759, deleting coordinate 837, |B|=18...
641. lambda=181.558, adding coordinate 441, |B|=19...
642. lambda=180.822, deleting coordinate 442, |B|=18...
643. lambda=172.913, adding coordinate 721, |B|=19...
644. lambda=171.364, adding coordinate 826, |B|=20...
645. lambda=170.449, deleting coordinate 176, |B|=19...
646. lambda=168.081, deleting coordinate 722, |B|=18...
647. lambda=165.972, adding coordinate 600, |B|=19...
648. lambda=162.639, deleting coordinate 601, |B|=18...
649. lambda=158.580, adding coordinate 228, |B|=19...
650. lambda=152.615, adding coordinate 346, |B|=20...
651. lambda=149.439, adding coordinate 285, |B|=21...
652. lambda=144.475, adding coordinate 170, |B|=22...
653. lambda=137.501, adding coordinate 919, |B|=23...
654. lambda=135.373, deleting coordinate 918, |B|=22...
655. lambda=135.069, deleting coordinate 287, |B|=21...
656. lambda=132.982, adding coordinate 646, |B|=22...
657. lambda=132.328, deleting coordinate 345, |B|=21...
658. lambda=130.814, deleting coordinate 171, |B|=20...
659. lambda=130.674, adding coordinate 284, |B|=21...
660. lambda=128.250, adding coordinate 169, |B|=22...
661. lambda=128.168, adding coordinate 347, |B|=23...
662. lambda=126.369, deleting coordinate 645, |B|=22...
663. lambda=125.470, adding coordinate 437, |B|=23...
664. lambda=123.193, deleting coordinate 285, |B|=22...
665. lambda=121.090, adding coordinate 742, |B|=23...
666. lambda=119.330, deleting coordinate 441, |B|=22...
667. lambda=119.191, adding coordinate 1003, |B|=23...
668. lambda=117.369, adding coordinate 41, |B|=24...
669. lambda=114.454, deleting coordinate 835, |B|=23...
670. lambda=114.450, deleting coordinate 346, |B|=22...
671. lambda=114.130, adding coordinate 492, |B|=23...
672. lambda=113.897, deleting coordinate 170, |B|=22...
673. lambda=113.430, adding coordinate 267, |B|=23...
674. lambda=111.579, deleting coordinate 741, |B|=22...
675. lambda=110.098, adding coordinate 87, |B|=23...
676. lambda=108.175, adding coordinate 441, |B|=24...
677. lambda=107.640, adding coordinate 743, |B|=25...
678. lambda=106.186, adding coordinate 650, |B|=26...
679. lambda=103.606, adding coordinate 786, |B|=27...
680. lambda=103.456, adding coordinate 264, |B|=28...
681. lambda=102.756, deleting coordinate 42, |B|=27...
682. lambda=101.932, adding coordinate 935, |B|=28...
683. lambda=101.500, deleting coordinate 742, |B|=27...
684. lambda=101.204, adding coordinate 491, |B|=28...
685. lambda=101.067, deleting coordinate 267, |B|=27...
686. lambda=100.998, deleting coordinate 492, |B|=26...
687. lambda=100.171, deleting coordinate 131, |B|=25...
688. lambda=99.318, deleting coordinate 437, |B|=24...
689. lambda=97.772, adding coordinate 146, |B|=25...
690. lambda=97.289, adding coordinate 348, |B|=26...
691. lambda=97.194, adding coordinate 262, |B|=27...
692. lambda=96.481, adding coordinate 785, |B|=28...
693. lambda=96.171, deleting coordinate 786, |B|=27...
694. lambda=95.970, adding coordinate 131, |B|=28...
695. lambda=95.085, adding coordinate 488, |B|=29...
696. lambda=94.969, deleting coordinate 264, |B|=28...
697. lambda=94.104, deleting coordinate 491, |B|=27...
698. lambda=92.858, adding coordinate 746, |B|=28...
699. lambda=92.559, adding coordinate 783, |B|=29...
700. lambda=92.383, adding coordinate 168, |B|=30...
701. lambda=91.933, deleting coordinate 785, |B|=29...
702. lambda=90.386, adding coordinate 382, |B|=30...
703. lambda=89.820, deleting coordinate 919, |B|=29...
704. lambda=89.813, adding coordinate 835, |B|=30...
705. lambda=88.336, adding coordinate 487, |B|=31...
706. lambda=88.158, adding coordinate 998, |B|=32...
707. lambda=87.960, deleting coordinate 488, |B|=31...
708. lambda=87.766, adding coordinate 383, |B|=32...
709. lambda=87.627, deleting coordinate 382, |B|=31...
710. lambda=83.880, deleting coordinate 348, |B|=30...
711. lambda=83.511, deleting coordinate 743, |B|=29...
712. lambda=82.950, deleting coordinate 177, |B|=28...
713. lambda=79.638, adding coordinate 285, |B|=29...
714. lambda=79.064, deleting coordinate 169, |B|=28...
715. lambda=77.207, adding coordinate 782, |B|=29...
716. lambda=76.542, adding coordinate 386, |B|=30...
717. lambda=76.080, deleting coordinate 783, |B|=29...
718. lambda=75.134, adding coordinate 437, |B|=30...
719. lambda=74.788, deleting coordinate 383, |B|=29...
720. lambda=74.231, adding coordinate 485, |B|=30...
721. lambda=72.946, deleting coordinate 437, |B|=29...
722. lambda=72.618, adding coordinate 25, |B|=30...
723. lambda=71.699, deleting coordinate 284, |B|=29...
724. lambda=70.952, deleting coordinate 86, |B|=28...
725. lambda=70.277, adding coordinate 165, |B|=29...
726. lambda=70.047, deleting coordinate 487, |B|=28...
727. lambda=69.496, adding coordinate 261, |B|=29...
728. lambda=69.029, adding coordinate 747, |B|=30...
729. lambda=68.921, adding coordinate 67, |B|=31...
730. lambda=68.449, adding coordinate 995, |B|=32...
731. lambda=67.526, adding coordinate 86, |B|=33...
732. lambda=66.570, adding coordinate 436, |B|=34...
733. lambda=66.466, deleting coordinate 262, |B|=33...
734. lambda=66.270, deleting coordinate 998, |B|=32...
735. lambda=65.784, adding coordinate 26, |B|=33...
736. lambda=65.426, adding coordinate 779, |B|=34...
737. lambda=65.336, deleting coordinate 746, |B|=33...
738. lambda=64.927, deleting coordinate 25, |B|=32...
739. lambda=64.425, deleting coordinate 145, |B|=31...
740. lambda=64.318, adding coordinate 748, |B|=32...
741. lambda=63.615, adding coordinate 778, |B|=33...
742. lambda=63.515, adding coordinate 98, |B|=34...
743. lambda=63.311, adding coordinate 936, |B|=35...
744. lambda=63.071, deleting coordinate 779, |B|=34...
745. lambda=61.862, deleting coordinate 747, |B|=33...
746. lambda=61.831, deleting coordinate 935, |B|=32...
747. lambda=60.812, deleting coordinate 782, |B|=31...
748. lambda=60.223, adding coordinate 715, |B|=32...
749. lambda=59.994, adding coordinate 346, |B|=33...
750. lambda=59.098, deleting coordinate 86, |B|=32...
751. lambda=59.037, adding coordinate 484, |B|=33...
752. lambda=58.745, adding coordinate 287, |B|=34...
753. lambda=58.031, deleting coordinate 485, |B|=33...
754. lambda=57.161, adding coordinate 938, |B|=34...
755. lambda=56.033, deleting coordinate 131, |B|=33...
756. lambda=55.037, adding coordinate 749, |B|=34...
757. lambda=54.949, adding coordinate 110, |B|=35...
758. lambda=54.861, adding coordinate 109, |B|=36...
759. lambda=54.848, deleting coordinate 110, |B|=35...
760. lambda=54.444, adding coordinate 68, |B|=36...
761. lambda=54.012, deleting coordinate 936, |B|=35...
762. lambda=53.891, adding coordinate 777, |B|=36...
763. lambda=53.502, adding coordinate 131, |B|=37...
764. lambda=52.641, deleting coordinate 778, |B|=36...
765. lambda=52.588, deleting coordinate 826, |B|=35...
766. lambda=52.520, adding coordinate 866, |B|=36...
767. lambda=51.692, deleting coordinate 748, |B|=35...
768. lambda=50.501, adding coordinate 138, |B|=36...
769. lambda=50.415, deleting coordinate 67, |B|=35...
770. lambda=50.385, adding coordinate 164, |B|=36...
771. lambda=50.174, deleting coordinate 646, |B|=35...
772. lambda=49.940, adding coordinate 70, |B|=36...
773. lambda=49.713, adding coordinate 837, |B|=37...
774. lambda=49.102, adding coordinate 67, |B|=38...
775. lambda=48.878, adding coordinate 538, |B|=39...
776. lambda=48.484, adding coordinate 660, |B|=40...
777. lambda=47.863, adding coordinate 184, |B|=41...
778. lambda=47.717, adding coordinate 939, |B|=42...
779. lambda=47.475, deleting coordinate 68, |B|=41...
780. lambda=47.364, adding coordinate 27, |B|=42...
781. lambda=47.206, deleting coordinate 285, |B|=41...
782. lambda=46.976, adding coordinate 145, |B|=42...
783. lambda=46.258, adding coordinate 532, |B|=43...
784. lambda=45.930, deleting coordinate 938, |B|=42...
785. lambda=45.865, deleting coordinate 165, |B|=41...
786. lambda=44.487, deleting coordinate 538, |B|=40...
787. lambda=44.462, adding coordinate 71, |B|=41...
788. lambda=44.308, deleting coordinate 721, |B|=40...
789. lambda=44.276, adding coordinate 66, |B|=41...
790. lambda=43.932, deleting coordinate 26, |B|=40...
791. lambda=43.737, adding coordinate 940, |B|=41...
792. lambda=43.349, deleting coordinate 835, |B|=40...
793. lambda=42.655, deleting coordinate 67, |B|=39...
794. lambda=42.618, deleting coordinate 867, |B|=38...
795. lambda=42.415, deleting coordinate 70, |B|=37...
796. lambda=41.904, deleting coordinate 939, |B|=36...
797. lambda=41.646, deleting coordinate 347, |B|=35...
798. lambda=41.499, adding coordinate 941, |B|=36...
799. lambda=41.467, adding coordinate 530, |B|=37...
800. lambda=40.705, adding coordinate 124, |B|=38...
801. lambda=40.669, adding coordinate 260, |B|=39...
802. lambda=40.309, deleting coordinate 532, |B|=38...
803. lambda=40.084, adding coordinate 443, |B|=39...
804. lambda=40.076, deleting coordinate 1003, |B|=38...
805. lambda=40.034, deleting coordinate 146, |B|=37...
806. lambda=39.650, deleting coordinate 940, |B|=36...
807. lambda=38.952, adding coordinate 529, |B|=37...
808. lambda=38.278, deleting coordinate 530, |B|=36...
809. lambda=37.128, adding coordinate 776, |B|=37...
810. lambda=37.071, adding coordinate 97, |B|=38...
811. lambda=36.936, deleting coordinate 441, |B|=37...
812. lambda=36.090, adding coordinate 714, |B|=38...
813. lambda=35.930, deleting coordinate 261, |B|=37...
814. lambda=35.358, adding coordinate 345, |B|=38...
815. lambda=34.953, deleting coordinate 777, |B|=37...
816. lambda=34.911, adding coordinate 28, |B|=38...
817. lambda=34.113, deleting coordinate 715, |B|=37...
818. lambda=33.379, adding coordinate 163, |B|=38...
819. lambda=32.781, adding coordinate 144, |B|=39...
820. lambda=32.157, adding coordinate 132, |B|=40...
821. lambda=31.481, adding coordinate 750, |B|=41...
822. lambda=30.933, adding coordinate 96, |B|=42...
823. lambda=30.753, adding coordinate 95, |B|=43...
824. lambda=30.660, adding coordinate 953, |B|=44...
825. lambda=30.572, deleting coordinate 96, |B|=43...
826. lambda=30.317, deleting coordinate 27, |B|=42...
827. lambda=29.291, adding coordinate 73, |B|=43...
828. lambda=28.799, deleting coordinate 97, |B|=42...
829. lambda=28.091, adding coordinate 125, |B|=43...
830. lambda=27.918, adding coordinate 193, |B|=44...
831. lambda=27.430, deleting coordinate 749, |B|=43...
832. lambda=27.230, adding coordinate 599, |B|=44...
833. lambda=26.336, adding coordinate 29, |B|=45...
834. lambda=26.226, deleting coordinate 124, |B|=44...
835. lambda=25.943, adding coordinate 259, |B|=45...
836. lambda=25.897, adding coordinate 985, |B|=46...
837. lambda=25.824, deleting coordinate 600, |B|=45...
838. lambda=25.745, adding coordinate 65, |B|=46...
839. lambda=25.256, adding coordinate 237, |B|=47...
840. lambda=24.980, adding coordinate 774, |B|=48...
841. lambda=24.458, adding coordinate 312, |B|=49...
842. lambda=24.384, deleting coordinate 145, |B|=48...
843. lambda=24.125, deleting coordinate 66, |B|=47...
844. lambda=23.976, deleting coordinate 346, |B|=46...
845. lambda=23.560, adding coordinate 983, |B|=47...
846. lambda=23.525, adding coordinate 387, |B|=48...
847. lambda=23.266, deleting coordinate 71, |B|=47...
848. lambda=23.128, deleting coordinate 985, |B|=46...
849. lambda=23.018, deleting coordinate 260, |B|=45...
850. lambda=22.775, adding coordinate 365, |B|=46...
851. lambda=22.516, deleting coordinate 387, |B|=45...
852. lambda=22.102, adding coordinate 50, |B|=46...
853. lambda=21.976, deleting coordinate 164, |B|=45...
854. lambda=21.788, deleting coordinate 168, |B|=44...
855. lambda=21.620, deleting coordinate 28, |B|=43...
856. lambda=21.540, adding coordinate 194, |B|=44...
857. lambda=21.449, adding coordinate 346, |B|=45...
858. lambda=21.436, adding coordinate 256, |B|=46...
859. lambda=20.802, adding coordinate 30, |B|=47...
860. lambda=20.341, deleting coordinate 776, |B|=46...
861. lambda=20.290, deleting coordinate 193, |B|=45...
862. lambda=20.111, adding coordinate 115, |B|=46...
863. lambda=20.082, adding coordinate 94, |B|=47...
864. lambda=19.529, adding coordinate 347, |B|=48...
865. lambda=19.335, adding coordinate 797, |B|=49...
866. lambda=19.213, adding coordinate 153, |B|=50...
867. lambda=18.937, adding coordinate 49, |B|=51...
868. lambda=18.784, deleting coordinate 346, |B|=50...
869. lambda=18.491, adding coordinate 456, |B|=51...
870. lambda=18.412, deleting coordinate 65, |B|=50...
871. lambda=18.403, deleting coordinate 50, |B|=49...
872. lambda=17.681, adding coordinate 796, |B|=50...
873. lambda=17.509, adding coordinate 74, |B|=51...
874. lambda=17.502, deleting coordinate 797, |B|=50...
875. lambda=17.476, deleting coordinate 95, |B|=49...
876. lambda=17.361, deleting coordinate 29, |B|=48...
877. lambda=17.321, adding coordinate 776, |B|=49...
878. lambda=17.297, adding coordinate 459, |B|=50...
879. lambda=16.988, adding coordinate 1003, |B|=51...
880. lambda=16.958, adding coordinate 210, |B|=52...
881. lambda=16.936, deleting coordinate 941, |B|=51...
882. lambda=16.891, deleting coordinate 456, |B|=50...
883. lambda=16.592, adding coordinate 99, |B|=51...
884. lambda=16.069, deleting coordinate 345, |B|=50...
885. lambda=16.010, adding coordinate 954, |B|=51...
886. lambda=15.902, adding coordinate 31, |B|=52...
887. lambda=15.892, adding coordinate 618, |B|=53...
888. lambda=15.866, adding coordinate 152, |B|=54...
889. lambda=15.710, adding coordinate 693, |B|=55...
890. lambda=15.471, adding coordinate 119, |B|=56...
891. lambda=15.412, adding coordinate 835, |B|=57...
892. lambda=15.255, deleting coordinate 259, |B|=56...
893. lambda=15.101, deleting coordinate 153, |B|=55...
894. lambda=15.100, adding coordinate 209, |B|=56...
895. lambda=14.961, adding coordinate 480, |B|=57...
896. lambda=14.908, adding coordinate 348, |B|=58...
897. lambda=14.890, deleting coordinate 210, |B|=57...
898. lambda=14.824, deleting coordinate 953, |B|=56...
899. lambda=14.712, adding coordinate 114, |B|=57...
900. lambda=14.599, adding coordinate 732, |B|=58...
901. lambda=14.494, adding coordinate 15, |B|=59...
902. lambda=14.389, adding coordinate 646, |B|=60...
903. lambda=14.204, deleting coordinate 837, |B|=59...
904. lambda=14.170, adding coordinate 328, |B|=60...
905. lambda=13.947, deleting coordinate 98, |B|=59...
906. lambda=13.755, adding coordinate 143, |B|=60...
907. lambda=13.692, adding coordinate 826, |B|=61...
908. lambda=13.689, deleting coordinate 73, |B|=60...
909. lambda=13.605, adding coordinate 75, |B|=61...
910. lambda=13.550, adding coordinate 600, |B|=62...
911. lambda=13.512, adding coordinate 57, |B|=63...
912. lambda=13.467, deleting coordinate 115, |B|=62...
913. lambda=13.185, deleting coordinate 347, |B|=61...
914. lambda=13.180, deleting coordinate 599, |B|=60...
915. lambda=13.135, adding coordinate 48, |B|=61...
916. lambda=13.121, adding coordinate 73, |B|=62...
917. lambda=12.989, adding coordinate 661, |B|=63...
918. lambda=12.930, adding coordinate 380, |B|=64...
919. lambda=12.816, adding coordinate 168, |B|=65...
920. lambda=12.745, adding coordinate 102, |B|=66...
921. lambda=12.657, deleting coordinate 650, |B|=65...
922. lambda=12.479, adding coordinate 139, |B|=66...
923. lambda=12.472, adding coordinate 56, |B|=67...
924. lambda=12.400, deleting coordinate 693, |B|=66...
925. lambda=12.386, adding coordinate 164, |B|=67...
926. lambda=12.314, deleting coordinate 995, |B|=66...
927. lambda=12.174, deleting coordinate 57, |B|=65...
928. lambda=12.153, adding coordinate 410, |B|=66...
929. lambda=12.118, adding coordinate 218, |B|=67...
930. lambda=12.016, adding coordinate 911, |B|=68...
931. lambda=11.936, adding coordinate 461, |B|=69...
932. lambda=11.904, adding coordinate 417, |B|=70...
933. lambda=11.806, adding coordinate 837, |B|=71...
934. lambda=11.778, deleting coordinate 410, |B|=70...
935. lambda=11.769, deleting coordinate 660, |B|=69...
936. lambda=11.727, deleting coordinate 184, |B|=68...
937. lambda=11.660, adding coordinate 120, |B|=69...
938. lambda=11.473, adding coordinate 435, |B|=70...
939. lambda=11.416, adding coordinate 349, |B|=71...
940. lambda=11.037, adding coordinate 65, |B|=72...
941. lambda=11.025, deleting coordinate 30, |B|=71...
942. lambda=10.919, deleting coordinate 459, |B|=70...
943. lambda=10.875, deleting coordinate 119, |B|=69...
944. lambda=10.794, adding coordinate 210, |B|=70...
945. lambda=10.601, deleting coordinate 436, |B|=69...
946. lambda=10.597, adding coordinate 133, |B|=70...
947. lambda=10.469, adding coordinate 195, |B|=71...
948. lambda=10.461, deleting coordinate 835, |B|=70...
949. lambda=10.451, adding coordinate 273, |B|=71...
950. lambda=10.345, adding coordinate 867, |B|=72...
951. lambda=10.335, deleting coordinate 443, |B|=71...
952. lambda=10.259, adding coordinate 662, |B|=72...
953. lambda=10.204, adding coordinate 103, |B|=73...
954. lambda=10.169, deleting coordinate 348, |B|=72...
955. lambda=10.065, deleting coordinate 209, |B|=71...
956. lambda=10.062, adding coordinate 83, |B|=72...
957. lambda=9.899, adding coordinate 211, |B|=73...
958. lambda=9.513, adding coordinate 225, |B|=74...
959. lambda=9.494, adding coordinate 209, |B|=75...
960. lambda=9.342, adding coordinate 715, |B|=76...
961. lambda=9.327, deleting coordinate 661, |B|=75...
962. lambda=9.294, deleting coordinate 210, |B|=74...
963. lambda=9.248, adding coordinate 196, |B|=75...
964. lambda=9.230, adding coordinate 34, |B|=76...
965. lambda=9.099, adding coordinate 1020, |B|=77...
966. lambda=9.079, deleting coordinate 837, |B|=76...
967. lambda=9.074, deleting coordinate 209, |B|=75...
968. lambda=9.049, adding coordinate 252, |B|=76...
969. lambda=9.028, adding coordinate 224, |B|=77...
970. lambda=9.006, adding coordinate 93, |B|=78...
971. lambda=8.992, deleting coordinate 866, |B|=77...
972. lambda=8.782, adding coordinate 1004, |B|=78...
973. lambda=8.771, deleting coordinate 225, |B|=77...
974. lambda=8.741, adding coordinate 721, |B|=78...
975. lambda=8.713, deleting coordinate 1003, |B|=77...
976. lambda=8.688, adding coordinate 434, |B|=78...
977. lambda=8.644, adding coordinate 574, |B|=79...
978. lambda=8.583, adding coordinate 130, |B|=80...
979. lambda=8.571, deleting coordinate 102, |B|=79...
980. lambda=8.493, adding coordinate 46, |B|=80...
981. lambda=8.405, adding coordinate 645, |B|=81...
982. lambda=8.353, deleting coordinate 73, |B|=80...
983. lambda=8.300, deleting coordinate 386, |B|=79...
984. lambda=8.276, deleting coordinate 195, |B|=78...
985. lambda=8.239, deleting coordinate 194, |B|=77...
986. lambda=8.229, adding coordinate 589, |B|=78...
987. lambda=8.205, adding coordinate 1047, |B|=79...
988. lambda=8.107, deleting coordinate 715, |B|=78...
989. lambda=8.055, deleting coordinate 574, |B|=77...
990. lambda=8.008, adding coordinate 357, |B|=78...
991. lambda=7.967, adding coordinate 462, |B|=79...
992. lambda=7.926, adding coordinate 27, |B|=80...
993. lambda=7.835, deleting coordinate 484, |B|=79...
994. lambda=7.834, adding coordinate 825, |B|=80...
995. lambda=7.809, deleting coordinate 435, |B|=79...
996. lambda=7.787, adding coordinate 398, |B|=80...
997. lambda=7.765, adding coordinate 692, |B|=81...
998. lambda=7.745, deleting coordinate 48, |B|=80...
999. lambda=7.713, deleting coordinate 646, |B|=79...
1000. lambda=7.683, adding coordinate 245, |B|=80...
1001. lambda=7.676, adding coordinate 704, |B|=81...
1002. lambda=7.579, deleting coordinate 228, |B|=80...
1003. lambda=7.493, deleting coordinate 252, |B|=79...
1004. lambda=7.484, adding coordinate 512, |B|=80...
1005. lambda=7.474, adding coordinate 55, |B|=81...
1006. lambda=7.276, deleting coordinate 461, |B|=80...
1007. lambda=7.251, adding coordinate 663, |B|=81...
1008. lambda=7.120, deleting coordinate 826, |B|=80...
1009. lambda=7.075, adding coordinate 16, |B|=81...
1010. lambda=6.978, adding coordinate 820, |B|=82...
1011. lambda=6.948, adding coordinate 554, |B|=83...
1012. lambda=6.896, adding coordinate 681, |B|=84...
1013. lambda=6.795, adding coordinate 151, |B|=85...
1014. lambda=6.752, adding coordinate 590, |B|=86...
1015. lambda=6.630, adding coordinate 260, |B|=87...
1016. lambda=6.621, deleting coordinate 75, |B|=86...
1017. lambda=6.619, deleting coordinate 589, |B|=85...
1018. lambda=6.610, adding coordinate 591, |B|=86...
1019. lambda=6.491, adding coordinate 589, |B|=87...
1020. lambda=6.480, deleting coordinate 590, |B|=86...
1021. lambda=6.475, deleting coordinate 589, |B|=85...
1022. lambda=6.469, adding coordinate 327, |B|=86...
1023. lambda=6.438, adding coordinate 113, |B|=87...
1024. lambda=6.416, adding coordinate 1005, |B|=88...
1025. lambda=6.398, adding coordinate 92, |B|=89...
1026. lambda=6.388, adding coordinate 142, |B|=90...
1027. lambda=6.357, adding coordinate 386, |B|=91...
1028. lambda=6.357, adding coordinate 546, |B|=92...
1029. lambda=6.355, adding coordinate 313, |B|=93...
1030. lambda=6.335, adding coordinate 358, |B|=94...
1031. lambda=6.311, adding coordinate 50, |B|=95...
1032. lambda=6.299, adding coordinate 45, |B|=96...
1033. lambda=6.212, deleting coordinate 1004, |B|=95...
1034. lambda=6.199, adding coordinate 555, |B|=96...
1035. lambda=6.176, adding coordinate 500, |B|=97...
1036. lambda=6.155, deleting coordinate 554, |B|=96...
1037. lambda=5.994, deleting coordinate 357, |B|=95...
1038. lambda=5.938, deleting coordinate 328, |B|=94...
